Updated at,Company,Crunchbase Url,Last Valuation (Billion $),Date Joined,Year Joined,City,Country,Industry,Investors,Company Website
"6/1/2023, 2:10:55 AM",Aledade,https://www.cbinsights.com/company/aledade,2.1,1/19/2021,2021,Bethesda,United States,Health,"[""Venrock"",""CVF Capital Partners"",""ARCH Venture Partners""]",
"6/1/2023, 2:10:55 AM",Medable,https://www.cbinsights.com/company/medable,2.1,10/26/2021,2021,Palo Alto,United States,Health,"[""GSR Ventures"",""Sapphire Ventures"",""Streamlined Ventures""]",
"6/1/2023, 2:10:54 AM",Moveworks,https://www.cbinsights.com/company/moveworks,2.1,6/30/2021,2021,Mountain View,United States,Artificial intelligence ,"[""Lightspeed Venture Partners"",""Sapphire Ventures"",""Kleiner Perkins Caufield & Byers""]",
"6/1/2023, 2:10:54 AM",ReCharge,https://www.cbinsights.com/company/recharge,2.1,5/6/2021,2021,Los Angeles,United States,Fintech,"[""ICONIQ Growth"",""Bain Capital Ventures"",""Summit Partners""]",
"6/1/2023, 2:10:54 AM",Urban Company,https://www.cbinsights.com/company/urbanclap-technologies,2.1,4/27/2021,2021,Gurgaon,India,E-commerce & direct-to-consumer,"[""VY Capital"",""Accel"",""Elevation Capital""]",
"6/1/2023, 2:10:54 AM",CoinDCX,https://www.cbinsights.com/company/coindcx,2.15,8/10/2021,2021,Maharashtra,India,Fintech,"[""Polychain Capital"",""Coinbase Ventures"",""Jump Capital""]",
"6/1/2023, 2:10:53 AM",CloudWalk,https://www.cbinsights.com/company/cloudwalk,2.15,9/8/2021,2021,Sao Paulo,Brazil,Fintech,"[""Plug and Play Ventures"",""Valor Capital Group"",""DST Global""]",
"6/1/2023, 2:10:53 AM",Neo4j,https://www.cbinsights.com/company/neo-technology,2,6/17/2021,2021,San Mateo,United States,Data management & analytics,"[""Eight Roads Ventures"",""One Peak Partners"",""Creandum""]",
"6/1/2023, 2:10:53 AM",Addepar,https://www.cbinsights.com/company/addepar,2.17,6/15/2021,2021,Mountain View,United States,Fintech,"[""8VC"",""D1 Capital Partners"",""Sway Ventures""]",
"6/1/2023, 2:10:52 AM",Motif FoodWorks,https://www.cbinsights.com/company/motif-ingredients,2.2,6/16/2021,2021,Boston,United States,Consumer & retail ,"[""General Atlantic"",""Breakthrough Energy Ventures"",""Viking Global Investors""]",
"6/1/2023, 2:10:51 AM",Bitso,https://www.cbinsights.com/company/bitso,2.2,5/5/2021,2021,Mexico City,Mexico,Fintech,"[""Pantera Capital"",""QED Investors"",""Coinbase Ventures""]",
"6/1/2023, 2:10:51 AM",Current,https://www.cbinsights.com/company/current,2.2,4/27/2021,2021,New York,United States,Fintech,"[""Expa"",""QED Investors"",""Foundation Capital""]",
"6/1/2023, 2:10:51 AM",Skydio,https://www.cbinsights.com/company/skydio,2.2,2/25/2021,2021,Redwood City,United States,"Supply chain, logistics, & delivery","[""Andreessen Horowitz"",""Andreessen Horowitz"",""Institutional Venture Partners"",""Accel""]",
"6/1/2023, 2:10:50 AM",Pattern,https://www.cbinsights.com/company/pattern-1,2.25,10/6/2021,2021,Lehi,United States,Internet software & services,"[""Knox Lane"",""Ainge Advisory"",""Carlson Private Capital Partners""]",
"6/1/2023, 2:10:50 AM",Algolia,https://www.cbinsights.com/company/algolia,2.25,7/28/2021,2021,San Francisco,United States,Internet software & services,"[""Accel"",""Alven Capital"",""Storm Ventures""]",
"6/1/2023, 2:10:50 AM",MoMo,https://www.cbinsights.com/company/mservice,2.27,12/10/2021,2021,Ho Chi Minh City,Vietnam,Fintech,"[""Goodwater Capital"",""Warburg Pincus"",""GS Growth""]",
"6/1/2023, 2:10:49 AM",Bowery Farming,https://www.cbinsights.com/company/bowery-farming,2.3,5/25/2021,2021,New York,United States,Other,"[""Temasek"",""Google Ventures"",""General Catalyst""]",
"6/1/2023, 2:10:48 AM",Shield AI,https://www.cbinsights.com/company/shield-ai,2.3,8/24/2021,2021,San Diego,United States,Artificial intelligence,"[""Andreessen Horowitz"",""Homebrew"",""Point72 Ventures""]",
"6/1/2023, 2:10:48 AM",Jobandtalent,https://www.cbinsights.com/company/jobandtalent,2.35,12/1/2021,2021,Madrid,Spain,Internet software & services,"[""Kibo Ventures"",""SoftBank Group"",""Atomico""]",
"6/1/2023, 2:10:47 AM",ManyPets,https://www.cbinsights.com/company/bought-by-many,2.35,6/1/2021,2021,London,United Kingdom,Fintech,"[""Octopus Ventures"",""Munich Re Ventures"",""CommerzVentures""]",
"6/1/2023, 2:10:47 AM",Project44,https://www.cbinsights.com/company/project44,2.62,6/1/2021,2021,Chicago,United States,"Supply chain, logistics, & delivery","[""Emergence Capital Partners"",""8VC"",""Chicago Ventures""]",
"6/1/2023, 2:10:47 AM",HoneyBook,https://www.cbinsights.com/company/honeybook,2.4,5/4/2021,2021,San Francisco,United States,Internet software & services,"[""Norwest Venture Partners"",""Hillsven Capital"",""Aleph""]",
"6/1/2023, 2:10:47 AM",ABL Space Systems,https://www.cbinsights.com/company/abl-space-systems,2.4,3/25/2021,2021,El Segundo,United States,Other,"[""T. Rowe Price"",""Lockheed Martin Ventures"",""Fidelity Investment""]",
"6/1/2023, 2:10:46 AM",BitSight Technologies,https://www.cbinsights.com/company/exabeam,2.4,9/13/2021,2021,Boston,United States,Cybersecurity,"[""Menlo Ventures"",""GGV Capital"",""Flybridge Capital Partners""]",
"6/1/2023, 2:10:46 AM",Exabeam,https://www.cbinsights.com/company/exabeam,2.4,6/1/2021,2021,Foster City,United States,Cybersecurity,"[""Norwest Venture Partners"",""Aspect Ventures"",""Lightspeed Venture Partners""]",
"6/1/2023, 2:10:46 AM",Paxos,https://www.cbinsights.com/company/itbit,2.4,4/29/2021,2021,New York,United States,Fintech,"[""Liberty City Ventures"",""RRE Ventures"",""Mithril Capital Management""]",
"6/1/2023, 2:10:45 AM",Rokt,https://www.cbinsights.com/company/rokt,2.4,12/16/2021,2021,New York,United States,Internet software & services,"[""Square Peg Capital"",""TDM Growth Partners"",""Tiger Global Management""]",
"6/1/2023, 2:10:45 AM",Star Charge,https://www.cbinsights.com/company/star-charge,2.41,5/19/2021,2021,Changzhou,China,Auto & transportation,"[""Shunwei Capital Partners"",""China Media Group"",""Guangzhou Huiyin Aofeng Equity Investment Fund""]",
"6/1/2023, 2:10:45 AM",Mobile Premier League,https://www.cbinsights.com/company/mobile-premier-league,2.45,9/15/2021,2021,Bengaluru,India,Internet software & services,"[""Sequoia Capital India"",""RTP Global"",""Go-Ventures""]",
"6/1/2023, 2:10:44 AM",Uala,https://www.cbinsights.com/company/uala,2.45,8/13/2021,2021,Buenos Aires,Argentina,Fintech,"[""Soros Fund Management"",""Ribbit Capital"",""Monashees+""]",
"6/1/2023, 2:10:44 AM",Hibob,https://www.cbinsights.com/company/hibob,2.45,10/12/2021,2021,Tel Aviv,Israel,Internet software & services,"[""Bessemer Venture Partners"",""Eight Roads Ventures"",""Battery Ventures""]",
"6/1/2023, 2:10:44 AM",DriveNets,https://www.cbinsights.com/company/drivenets,2.5,1/27/2021,2021,Ra'anana,Israel,Internet software & services,"[""Bessemer Venture Partners"",""Pitango Venture Capital"",""D1 Capital Partners""]",
"6/1/2023, 2:10:44 AM",Fetch,https://www.cbinsights.com/company/fetch-rewards-llc,2.5,3/31/2021,2021,Madison,United States,E-commerce & direct-to-consumer,"[""Greycroft"",""Loeb.NYC"",""DST Global""]",
"6/1/2023, 2:10:42 AM",Zetwerk,https://www.cbinsights.com/company/zetwerk,2.68,8/20/2021,2021,Bengaluru,India,Internet software & services,"[""Sequoia Capital India"",""Kae Capital"",""Accel""]",
"6/1/2023, 2:10:42 AM",Sysdig,https://www.cbinsights.com/company/draios,2.5,4/28/2021,2021,San Francisco,United States,Cybersecurity,"[""Accel"",""Bain Capital Ventures"",""Insight Partners""]",
"6/1/2023, 2:10:42 AM",Vercel,https://www.cbinsights.com/company/zeit,2.5,6/23/2021,2021,San Francisco,United States,Internet software & services,"[""CRV"",""Accel"",""Google Ventures""]",
"6/1/2023, 2:10:42 AM",Aura,https://www.cbinsights.com/company/isubscribed,2.5,6/9/2021,2021,Burlington,United States,Cybersecurity,"[""Warburg Pincus"",""General Catalyst""]",
"6/1/2023, 2:10:42 AM",Varo Bank,https://www.cbinsights.com/company/varo-money,2.5,9/9/2021,2021,San Francisco,United States,Fintech,"[""Warburg Pincus"",""The Rise Fund"",""HarbourVest Partners""]",
"6/1/2023, 2:10:41 AM",Infra.Market,https://www.cbinsights.com/company/inframarket,2.5,2/25/2021,2021,Thane,India,E-commerce & direct-to-consumer,"[""Accel"",""Tiger Global Management"",""Nexus Venture Partners""]",
"6/1/2023, 2:10:41 AM",Spring Health,https://www.cbinsights.com/company/spring-health,2.5,9/16/2021,2021,New York,United States,Health,"[""Rethink Impact"",""Work-Bench"",""RRE Ventures""]",
"6/1/2023, 2:10:41 AM",Side,https://www.cbinsights.com/company/side,2.5,3/22/2021,2021,San Francisco,United States,Internet software & services,"[""Coatue Managemeny"",""Trinity Ventures"",""Matrix Partners""]",
"6/1/2023, 2:10:40 AM",Cribl,https://www.cbinsights.com/company/cribl,2.5,8/25/2021,2021,San Francisco,United States,Data management & analytics,"[""Institutional Venture Partners"",""CRV"",""Sequoia Capital""]",
"6/1/2023, 2:10:40 AM",Unico,https://www.cbinsights.com/company/acesso-digital,2.6,8/3/2021,2021,Sao Paulo,Brazil,Artificial intelligence,"[""Big Bets"",""General Atlantic"",""SOFTBANK Latin America Ventures""]",
"6/1/2023, 2:10:40 AM",JumpCloud,https://www.cbinsights.com/company/jumpcloud,2.62,9/13/2021,2021,Louisville,United States,Data management & analytics,"[""Foundry Group"",""General Atlantic"",""BlackRock""]",
"6/1/2023, 2:10:39 AM",Axonius,https://www.cbinsights.com/company/axonius,2.6,3/1/2021,2021,New York,United States,Cybersecurity,"[""Vertex Ventures Israel"",""Bessemer Venture Partners"",""Emerge""]",
"6/1/2023, 2:10:39 AM",Moglix,https://www.cbinsights.com/company/moglix,2.6,5/17/2021,2021,,Singapore,E-commerce & direct-to-consumer,"[""Jungle Ventures"",""Accel"",""Venture Highway""]",
"6/1/2023, 2:10:39 AM",Plume,https://www.cbinsights.com/company/accelera-mobile-broadband,2.6,2/23/2021,2021,Palo Alto,United States,Internet software & services,"[""Insight Partners"",""Jackson Square Ventures"",""Liberty Gloval Ventures""]",
"6/1/2023, 2:10:39 AM",Sourcegraph,https://www.cbinsights.com/company/sourcegraph,2.62,7/13/2021,2021,San Francisco,United States,Internet software & services,"[""Redpoint Ventures"",""Goldcrest Capital"",""Insight Partners""]",
"6/1/2023, 2:10:39 AM",ManoMano,https://www.cbinsights.com/company/manomano,2.6,7/5/2021,2021,Paris,France,E-commerce & direct-to-consumer,"[""General Atlantic"",""Piton Capital"",""Partech Partners""]",
"6/1/2023, 2:10:38 AM",Starling Bank,https://www.cbinsights.com/company/starling-bank,2.69,3/8/2021,2021,London,United Kingdom,Fintech,"[""JTC Group"",""Qatar Investment Authority"",""Fidelity Investment""]",
"6/1/2023, 2:10:38 AM",Thought Machine,https://www.cbinsights.com/company/thought-machine,2.7,11/29/2021,2021,London,United Kingdom,Fintech,"[""British Patient Capital"",""SEB Venture Capital"",""IQ Capital""]",
"6/1/2023, 2:10:38 AM",Nextiva,https://www.cbinsights.com/company/nextiva,2.7,9/14/2021,2021,Scottsdale,United States,Internet software & services,"[""Goldman Sachs Asset Management""]",
"6/1/2023, 2:10:37 AM",Transmit Security,https://www.cbinsights.com/company/transmit-security,2.74,6/22/2021,2021,Tel Aviv,Israel,Cybersecurity,"[""General Atlantic"",""Insight Partners"",""Vintage Investment Partners""]",
"6/1/2023, 2:10:37 AM",Dream Games,https://www.cbinsights.com/company/dream-games,2.75,6/30/2021,2021,Istanbul,Turkey,Mobile & telecommunications,"[""Makers Fund"",""Index Ventures"",""Inova Ventures Participacees""]",
"6/1/2023, 2:10:37 AM",MasterClass,https://www.cbinsights.com/company/yanka-industries,2.75,5/13/2021,2021,San Francisco,United States,Edtech,"[""Institutional Venture Partners"",""New Enterprise Associates"",""Javelin Venture Partners""]",
"6/1/2023, 2:10:35 AM",Alan,https://www.cbinsights.com/company/alan,2.85,4/19/2021,2021,Paris,France,Fintech,"[""Index Ventures"",""Temasek"",""Portag3 Ventures""]",
"6/1/2023, 2:10:35 AM",DriveWealth,https://www.cbinsights.com/company/mysolomeo-holdings,2.85,8/20/2021,2021,Chatham,United States,Fintech,"[""Point72 Ventures"",""Route 66 Ventures"",""Accel""]",
"6/1/2023, 2:10:35 AM",BharatPe,https://www.cbinsights.com/company/bharatpe,2.85,7/30/2021,2021,New Delhi,India,Fintech,"[""Insight Partners"",""Sequoia Capital India"",""BEENEXT""]",
"6/1/2023, 2:10:34 AM",Sentry,https://www.cbinsights.com/company/sentry,3,2/18/2021,2021,San Francisco,United States,Other,"[""New Enterprise Associates"",""Accel"",""Bond""]",
"6/1/2023, 2:10:34 AM",Remote,https://www.cbinsights.com/company/remote,3,7/13/2021,2021,San Francisco,United States,Fintech,"[""Index Ventures"",""Sequoia Capital"",""General Catalyst""]",
"6/1/2023, 2:10:33 AM",Amber Group,https://www.cbinsights.com/company/amber-group,3,6/21/2021,2021,,Hong Kong,Fintech,"[""Tiger Global Management"",""Tiger Brokers"",""DCM Ventures""]",
"6/1/2023, 2:10:33 AM",Flutterwave,https://www.cbinsights.com/company/flutterwave,3,3/9/2021,2021,San Francisco,United States,Fintech,"[""Green Visor Capital"",""CRE Venture Capital"",""Greycroft""]",
"6/1/2023, 2:10:33 AM",Lattice,https://www.cbinsights.com/company/lattice,3,3/23/2021,2021,San Francisco,United States,Internet software & services,"[""Khosla Ventures"",""Thrive Capital"",""Y Combinator""]",
"6/1/2023, 2:10:32 AM",Anchorage Digital,https://www.cbinsights.com/company/anchorage,3,12/15/2021,2021,San Francisco,United States,Fintech,"[""Andreessen Horowitz"",""Blockchain Capital"",""Lux Capital""]",
"6/1/2023, 2:10:31 AM",Groww,https://www.cbinsights.com/company/groww,3,4/7/2021,2021,Bengaluru,India,Fintech,"[""Tiger Global Management"",""Sequoia Capital India"",""Ribbit Capital""]",
"6/1/2023, 2:10:31 AM",TradingView,https://www.cbinsights.com/company/tradingview,3,10/14/2021,2021,Westerville,United States,Fintech,"[""Tiger Global Management"",""Insight Partners"",""Jump Capital""]",
"6/1/2023, 2:10:31 AM",Outschool,https://www.cbinsights.com/company/outschool,3,4/14/2021,2021,San Francisco,United States,Edtech,"[""Uniion Square Ventures"",""Tiger Global Management"",""Lightspeed Venture Capital""]",
"6/1/2023, 2:10:31 AM",Sky Mavis,https://www.cbinsights.com/company/axie-infinity,3,10/4/2021,2021,Ho Chi Minh City,Vietnam,Internet software & services,"[""Fabric Ventures"",""500 Global"",""Standard Crypto""]",
"6/1/2023, 2:10:31 AM",LaunchDarkly,https://www.cbinsights.com/company/launchdarkly,3,8/10/2021,2021,Oakland,United States,Internet software & services,"[""Uncork Capital"",""Threshold Ventures"",""Bloomberg Beta""]",
"6/1/2023, 2:10:30 AM",Contentful,https://www.cbinsights.com/company/contentful,3,7/28/2021,2021,Berlin,Germany,Internet software & services,"[""Balderton Capital"",""General Catalyst"",""Tiger Global Management""]",
"6/1/2023, 2:10:30 AM",Carbon Health,https://www.cbinsights.com/company/carbon-health,3,7/21/2021,2021,San Francisco,United States,Health,"[""Brookfield Asset Management"",""Blackstone"",""Data Collective""]",
"6/1/2023, 2:10:30 AM",Lucid Software,https://www.cbinsights.com/company/lucid-software,3,6/29/2021,2021,South Jordan,United States,Internet software & services,"[""Spectrum Equity"",""ICONIQ Capital"",""Grayhawk Capital""]",
"6/1/2023, 2:10:29 AM",ActiveCampaign,https://www.cbinsights.com/company/activecampaign,3,4/21/2021,2021,Chicago,United States,Internet software & services,"[""Silversmith Capital Partners"",""Susquehanna Growth Equity"",""Tiger Global Management""]",
"6/1/2023, 2:10:29 AM",BlockFi,https://www.cbinsights.com/company/blockfi,3,3/11/2021,2021,Jersey City,United States,Fintech,"[""ConsenSys Ventures"",""Valar Ventures"",""PUC""]",
"6/1/2023, 2:10:29 AM",Calendly,https://www.cbinsights.com/company/calendly,3,1/26/2021,2021,Atlanta,United States,Internet software & services,"[""ICONIQ Capital"",""OpenView Venture Partners""]",
"6/1/2023, 2:10:27 AM",Nuvemshop,https://www.cbinsights.com/company/tienda-nube-nuvem-shop,3.1,8/17/2021,2021,Sao Paulo,Brazil,E-commerce & direct-to-consumer,"[""Kaszek Ventures"",""Qualcomm Ventures"",""Accel""]",
"6/1/2023, 2:10:26 AM",PsiQuantum,https://www.cbinsights.com/company/psiq,3.15,7/27/2021,2021,Palo Alto,United States,Hardware,"[""Playground Global"",""M12"",""BlackRock""]",
"6/1/2023, 2:10:26 AM",Retool,https://www.cbinsights.com/company/cfgi,3.2,12/22/2021,2021,San Francisco,United States,Internet software & services,"[""Sequoia Capital""]",
"6/1/2023, 2:10:26 AM",Skims,https://www.cbinsights.com/company/skims,3.2,4/9/2021,2021,Los Angeles,United States,E-commerce & direct-to-consumer,"[""Thrive Capital"",""Alliance Consumer Growth"",""Imaginary Ventures""]",
"6/1/2023, 2:10:25 AM",Innovaccer,https://www.cbinsights.com/company/innovaccer,3.2,2/19/2021,2021,San Francisco,United States,Health,"[""M12"",""WestBridge Capital"",""Lightspeed Venture Partners""]",
"6/1/2023, 2:10:25 AM",Blockstream,https://www.cbinsights.com/company/blockstream-corp,3.2,8/24/2021,2021,Vancouver,Canada,Fintech,"[""AME Cloud Ventures"",""Future Perfect Ventures"",""Blockchain Capital""]",
"6/1/2023, 2:10:25 AM",Eruditus Executive Education,https://www.cbinsights.com/company/eruditus-executive-education,3.2,8/12/2021,2021,Mumbai,India,Edtech,"[""Sequoia Capital India"",""Softbank"",""Bertelsmann India Investments""]",
"6/1/2023, 2:10:25 AM",Cedar,https://www.cbinsights.com/company/cedar,3.2,3/9/2021,2021,New York,United States,Fintech,"[""Thrive Capital"",""Founders Fund"",""Cocnord Health Partners""]",
"6/1/2023, 2:10:24 AM",Aiven,https://www.cbinsights.com/company/aiven,3.21,10/18/2021,2021,Helsinki,Finland,Internet software & services,"[""Institutional Venture Partners"",""Atomico"",""Earlybird Venture Capital""]",
"6/1/2023, 2:10:24 AM",BlockDaemon,https://www.cbinsights.com/company/blockdaemon,3.25,9/21/2021,2021,Los Angeles,United States,Fintech,"[""BOLDstart Ventures"",""Lerer Hippeau"",""Kenetic Capital""]",
"6/1/2023, 2:10:23 AM",Kurly,https://www.cbinsights.com/company/market-kurly,3.3,7/9/2021,2021,Seoul,South Korea,"Supply chain, logistics, & delivery","[""Sequoia Capital China"",""DST Global"",""DST Global""]",
"6/1/2023, 2:10:22 AM",Starburst,https://www.cbinsights.com/company/starburst,3.35,1/6/2021,2021,Boston,United States,Data management & analytics,"[""Index Ventures"",""Coatue Management"",""Andreessen Horowitz""]",
"6/1/2023, 2:10:22 AM",OwnBackup,https://www.cbinsights.com/company/ownbackup,3.35,1/28/2021,2021,Englewood Cliffs,United States,Data management & analytics,"[""Insight Partners"",""Salesforce Ventures"",""Vertex Ventures""]",
"6/1/2023, 2:10:22 AM",Upstox,https://www.cbinsights.com/company/rksv,3.4,11/29/2021,2021,Mumbai,India,Fintech,"[""Tiger Global Management"",""Kalaari Capital""]",
"6/1/2023, 2:10:22 AM",MoonPay,https://www.cbinsights.com/company/moonpay,3.4,11/22/2021,2021,Miami,United States,Fintech,"[""New Enterprise Associates"",""Coatue Management"",""Tiger Global Management""]",
"6/1/2023, 2:10:22 AM",Odoo,https://www.cbinsights.com/company/openerp,3.43,7/29/2021,2021,Louvain-la-Neuve,Belgium,Internet software & services,"[""Summit Partners"",""Noshaq"",""Sofinnova Partners""]",
"6/1/2023, 2:10:21 AM",Helion Energy,https://www.cbinsights.com/company/helion-energy,3.5,11/5/2021,2021,Redmond,United States,Other,"[""Mithril Capital Management"",""Y Combinator"",""Capricorn Investment Group""]",
"6/1/2023, 2:10:21 AM",Flock Safety,https://www.cbinsights.com/company/flock2,3.5,7/13/2021,2021,Atlanta,United States,Hardware,"[""Matrix Partners"",""Initialized Capital"",""Tiger Global Management""]",
"6/1/2023, 2:10:21 AM",ChargeBee Technologies,https://www.cbinsights.com/company/chargebee,3.5,4/20/2021,2021,San Francisco,United States,Fintech,"[""Insight Partners"",""Tiger Global Management"",""Accel""]",
"6/1/2023, 2:10:21 AM",Handshake,https://www.cbinsights.com/company/handshake,3.5,5/12/2021,2021,San Francisco,United States,Internet software & services,"[""Kleiner Perkins Caufield & Byers"",""Lightspeed Venture Partners"",""True Ventures""]",
"6/1/2023, 2:10:20 AM",Highspot,https://www.cbinsights.com/company/highspot,3.5,2/22/2021,2021,Seattle,United States,Internet software & services,"[""Madrona Venture Group"",""Shasta Ventures"",""Salesforce Ventures""]",
"6/1/2023, 2:10:20 AM",GoStudent,https://www.cbinsights.com/company/gostudent,3.5,6/22/2021,2021,Vienna,Austria,Edtech,"[""DN Capital"",""Left Lane Capital"",""Coatue Management""]",
"6/1/2023, 2:10:20 AM",Celsius,https://www.cbinsights.com/company/celsius-network,3.5,10/12/2021,2021,Hoboken,United States,Fintech,"[""WestCap Group"",""Caisse de depot et placement du Quebec""]",
"6/1/2023, 2:10:19 AM",Commure,https://www.cbinsights.com/company/commure,3.5,9/16/2021,2021,San Francisco,United States,Internet software & services,"[""General Catalyst"",""HCA Healthcare""]",
"6/1/2023, 2:10:19 AM",Rec Room,https://www.cbinsights.com/company/against-gravity-corp,3.5,3/23/2021,2021,Seattle,United States,Internet software & services,"[""First Round Capital"",""Sequoia Capital"",""Index Ventures""]",
"6/1/2023, 2:10:18 AM",SpotOn,https://www.cbinsights.com/company/spoton,3.6,5/26/2021,2021,San Francisco,United States,Fintech,"[""Dragoneer Investment Group"",""DST Global"",""Franklin Templeton""]",
"6/1/2023, 2:10:17 AM",Relativity,https://www.cbinsights.com/company/kcura-corporation,3.6,3/18/2021,2021,Chicago,United States,Internet software & services,"[""Silver Lake"",""ICONIQ Capital""]",
"6/1/2023, 2:10:17 AM",Whatnot,https://www.cbinsights.com/company/whatnot,3.7,9/16/2021,2021,Marina del Rey,United States,E-commerce & direct-to-consumer,"[""Y Combinator"",""Andreessen Horowitz"",""Wonder Ventures""]",
"6/1/2023, 2:10:17 AM",Harness,https://www.cbinsights.com/company/harness,3.7,1/14/2021,2021,San Francisco,United States,Artificial intelligence,"[""Menlo Ventures"",""Alkeon Capital Management"",""Citi Ventures""]",
"6/1/2023, 2:10:16 AM",Abogen,https://www.cbinsights.com/company/abon,3.7,11/29/2021,2021,Suzhou,China,Health,"[""Hillhouse Capital Management"",""SoftBank Group"",""Qiming Venture Partners""]",
"6/1/2023, 2:10:16 AM",Papaya Global,https://www.cbinsights.com/company/papaya-global,3.7,3/4/2021,2021,New York,United States,Internet software & services,"[""Bessemer Venture Partners"",""Insight Partners"",""New Era Ventures""]",
"6/1/2023, 2:10:16 AM",Redwood Materials,https://www.cbinsights.com/company/redwood-materials,3.7,7/28/2021,2021,Carson City,United States,Other,"[""Breakthrough Energy Ventures"",""Capricorn Investment Group"",""Valor Equity Partners""]",
"6/1/2023, 2:10:16 AM",Noom,https://www.cbinsights.com/company/noom,3.7,5/24/2021,2021,New York,United States,Health,"[""Qualcomm Ventures"",""Samsung Ventures"",""Silver Lake""]",
"6/1/2023, 2:10:14 AM",Dutchie,https://www.cbinsights.com/company/dutchie,3.75,3/16/2021,2021,Bend,United States,E-commerce & direct-to-consumer,"[""Casa Verde Capital"",""Gron Ventures"",""Thrity Five Ventures""]",
"6/1/2023, 2:10:14 AM",Articulate,https://www.cbinsights.com/company/articulate,3.75,7/1/2021,2021,New York,United States,Edtech,"[""Blackstone"",""ICONIQ Growth"",""General Atlantic""]",
"6/1/2023, 2:10:12 AM",Digit Insurance,https://www.cbinsights.com/company/digit-insurance,4,1/15/2021,2021,Bengaluru,India,Fintech,"[""Fairfax Financial Holdings"",""A91 Partners"",""TVS Capital""]",
"6/1/2023, 2:10:11 AM",Webflow,https://www.cbinsights.com/company/webflow,4,1/13/2021,2021,San Francisco,United States,Internet software & services,"[""Accel"",""Silversmith Capital Partners"",""capitalG""]",
"6/1/2023, 2:10:11 AM",Aurora Solar,https://www.cbinsights.com/company/aurora-solar,4,5/24/2021,2021,San Francisco,United States,Internet software & services,"[""Fifth Wall Ventures"",""Energize Ventures"",""\tICONIQ Capital""]",
"6/1/2023, 2:10:10 AM",Vuori,https://www.cbinsights.com/company/airwallex,4,10/13/2021,2021,Carlsbad,United States,E-commerce & direct-to-consumer,"[""SoftBank Group"",""Norwest Venture Partners""]",
"6/1/2023, 2:10:10 AM",Melio,https://www.cbinsights.com/company/melio,4,1/25/2021,2021,New York,United States,Fintech,"[""Accel"",""Aleph"",""American Express Ventures""]",
"6/1/2023, 2:10:09 AM",BrowserStack,https://www.cbinsights.com/company/browserstack,4,6/16/2021,2021,Dublin,Ireland,Internet software & services,"[""Accel"",""Insight Partners"",""Bond Capital""]",
"6/1/2023, 2:10:09 AM",Clubhouse,https://www.cbinsights.com/company/clubhouse,4,1/24/2021,2021,San Francisco,United States,Mobile & telecommunications,"[""Andreessen Horowitz"",""TQ Ventures""]",
"6/1/2023, 2:10:09 AM",Zapier,https://www.cbinsights.com/company/zapier,4,1/14/2021,2021,Sunnyvale,United States,Internet software & services,"[""Sequoia Capital"",""Bessemer Venture Partners"",""Threshold Ventures""]",
"6/1/2023, 2:10:08 AM",PointClickCare,https://www.cbinsights.com/company/pointclickcare,4,1/7/2021,2021,Mississauga,Canada,Internet software & services,"[""Dragoneer Investment Group"",""Hellman & Friedman"",""JMI Equity""]",
"6/1/2023, 2:10:07 AM",Weee!,https://www.cbinsights.com/company/weee,4.1,3/16/2021,2021,Fremont,United States,"Supply chain, logistics, & delivery","[""Goodwater Capital"",""iFly"",""XVC Venture Capital""]",
"6/1/2023, 2:10:06 AM",BitPanda,https://www.cbinsights.com/company/bitpanda,4.11,3/16/2021,2021,Vienna,Austria,Fintech,"[""Speedinvest"",""Valar Ventures"",""Uniqa Ventures""]",
"6/1/2023, 2:10:06 AM",SSENSE,https://www.cbinsights.com/company/ssense,4.15,6/8/2021,2021,Montreal,Canada,E-commerce & direct-to-consumer,"[""Sequoia Capital""]",
"6/1/2023, 2:10:05 AM",dbt Labs,https://www.cbinsights.com/company/fishtown-analytics,4.2,6/30/2021,2021,Philadelphia,United States,Data management & analytics,"[""Andreessen Horowitz"",""Amplify Partners"",""Sequoia Capital""]",
"6/1/2023, 2:10:02 AM",Socure,https://www.cbinsights.com/company/socure,4.5,3/16/2021,2021,New York,United States,Cybersecurity,"[""Two Sigma Ventures"",""Flint Capital"",""Commerce Ventures""]",
"6/1/2023, 2:10:02 AM",Lendable,https://www.cbinsights.com/company/feather-media,4.58,3/31/2021,2021,London,United Kingdom,Fintech,"[""Ontario Teachers' Pension Plan"",""Goldman Sachs""]",
"6/1/2023, 2:10:02 AM",Color,https://www.cbinsights.com/company/color-genomics,4.6,1/4/2021,2021,Burlingame,United States,Health,"[""General Catalyst"",""Viking Global Investors"",""T. Rowe Price""]",
"6/1/2023, 2:10:01 AM",Pleo,https://www.cbinsights.com/company/pleo,4.7,7/6/2021,2021,Copenhagen,Denmark,Fintech,"[""Creandum"",""Founders"",""Kinnevik""]",
"6/1/2023, 2:10:01 AM",BetterUp,https://www.cbinsights.com/company/betterup,4.7,2/25/2021,2021,San Francisco,United States,Internet software & services,"[""Threshold Ventures"",""Lightspeed Venture Partners"",""Crosslink Capital""]",
"6/1/2023, 2:10:00 AM",Chipone,https://www.cbinsights.com/company/chipone,4.73,12/16/2021,2021,Beijing,China,Hardware,"[""China Grand Prosperity Investment"",""Silk Road Huacheng"",""Oriza Equity Investment""]",
